vivino_id,winery,year,name,type,rating,price,country,region,image_url
1701863,Quinta do Espirito Santo,2016,Quinta do Espirito Santo Reserva Tinto 2016,red,3.9,7.95,Portugal,Lisboa,//images.vivino.com/labels/JRYO7RgtTBCRqQ5-wVJFoA.jpg
2951796,Exlibris Baco,2013,Exlibris Baco Reserve Tinto 2013,red,4.2,13.2,Portugal,Douro,//images.vivino.com/labels/OicW_6PVTVeYEh4jozA3bA.jpg
2014778,Herdade Paço do Conde,2016,Herdade Paço do Conde Alentejano Blanco 2016,white,3.4,12.95,Portugal,Alentejano,//images.vivino.com/labels/1B2Jwl3PQ1idOCCVvB5ElQ.jpg
2449147,Herdade Paço do Conde,2017,Herdade Paço do Conde Colheita Selecionada Antão Vaz - Verdelho 2017,white,3.6,7.25,Portugal,Alentejano,//images.vivino.com/labels/uWNs7_vEQQymfhDu2kq2Hw.jpg
2134005,Maria João,2010,Maria João Private Collection 2010,red,4.3,24.0,Portugal,Dão,//images.vivino.com/labels/F3z-QP_qQGWyia-Usaosuw.jpg
1293373,Folha do Meio,2017,Folha do Meio Reserva Tinto 2017,red,4.2,12.5,Portugal,Alentejano,//images.vivino.com/thumbs/mk5SxS3FRDC4uDfhgAjvFA_pl_480x640.png
2166743,Dona Francisca,2014,Dona Francisca Vinhas Velhas Tinto 2014,red,4.1,19.5,Portugal,Douro,//images.vivino.com/thumbs/1NQBuawxSoaRFfWIyrFqpg_pl_480x640.png
1829667,Cartuxa,2012,Cartuxa Évora Espumante Bruto 2012,sparkling,4.0,19.85,Portugal,Evora,//images.vivino.com/thumbs/2dAh7f0mQwyEX7Re3rP5Wg_pl_480x640.png
2392324,Quinta da Pedra,2015,Quinta da Pedra Longos Vales Alvarinho 2015,white,3.8,22.77,Portugal,Monção e Melgaço,//images.vivino.com/labels/b0qLtQQbToyZO2vNgXRtCg.jpg
1305159,Monte da Raposinha,2014,Monte da Raposinha Athayde Branco Reserva 2014,white,3.8,13.6,Portugal,Alentejo,//images.vivino.com/thumbs/iqh7SQTfR7u9BDoxCx4TQA_pl_480x640.png
1998858,Valle de Passos,2016,Valle de Passos Branco 2016,white,3.9,11.75,Portugal,Trás-os-Montes,//images.vivino.com/labels/XQLFOwAjQrahP34NVhoikw.jpg
1189822,Barros,1967,Barros Colheita Porto 1967,fortified,4.7,134.15,Portugal,Porto,//images.vivino.com/thumbs/e3HOlT52QjW-XiG4WQy-4Q_pl_480x640.png
5257272,Giz,2016,Giz Vinhas Velhas Branco 2016,white,4.2,32.5,Portugal,Bairrada,//images.vivino.com/labels/JsCtQluRS-SdX2KfzmYnVw.jpg
9032475,Casa Ferreirinha,2016,Casa Ferreirinha Touriga-Fêmea 2016,red,4.5,83.0,Portugal,Douro,//images.vivino.com/thumbs/YXIFv3ZFQneRYdbcl2VCFQ_pl_480x640.png
6062352,Barão de Vilar,1989,Barão de Vilar Porto Colheita White 1989,fortified,4.4,87.85,Portugal,Porto,//images.vivino.com/thumbs/jaXS951sTxyYJ-2tPPdetw_pl_480x640.png
1136261,Poças,1976,Poças Colheita Port 1976,fortified,4.2,97.9,Portugal,Porto,//images.vivino.com/thumbs/zCk-_J_gTbex5RafB5gB0A_pl_480x640.png
1144184,Real Companhia Velha,1974,Real Companhia Velha Colheita Port 1974,fortified,4.8,145.0,Portugal,Porto,//images.vivino.com/labels/QJbEmNUUR3am3ggXKWBS4Q.jpg
3249890,Quinta Vale d'Aldeia,2017,Quinta Vale d'Aldeia Infiel Branco 2017,white,3.7,14.5,Portugal,Douro,//images.vivino.com/thumbs/MJrDHeHuRtSEd6QXeVzVNA_pl_480x640.png
1480880,Krohn,2011,Krohn Valtorto Douro 2011,red,3.2,4.65,Portugal,Douro,//images.vivino.com/thumbs/_8iHvjdXTxGloP-daAfAdg_pl_480x640.png
1657125,D. Graça,2019,D. Graça Reserva Viosinho 2019,white,4.1,17.5,Portugal,Douro,//images.vivino.com/labels/8ILOxkTQQ3aEHdtadvJDAg.jpg
1193471,Quinta dos Vales,2009,Quinta dos Vales Marquês dos Vales Grace Touriga Nacional 2009,red,3.7,19.9,Portugal,Algarve,//images.vivino.com/labels/00vfbun2izxxb.jpg
1227634,Quinta da Veiga,2013,Quinta da Veiga Casa das Mouras Reserva Tinto 2013,red,4.1,13.75,Portugal,Douro,//images.vivino.com/thumbs/FBZp4fVkR4297WQOPEfzBA_pl_480x640.png
1270383,João M Barbosa,2007,João M Barbosa Ninfa Single Vineyard Red 2007,red,3.8,7.91,Portugal,Alentejano,//images.vivino.com/labels/010a57bgrpm47.jpg
1888582,Quinta de Arcossó,2015,Quinta de Arcossó Reserva Branco 2015,white,4.0,23.4,Portugal,Trás-os-Montes,//images.vivino.com/labels/aB5AndbWQPCiDkE9ECLnzg.jpg
76435,Cartuxa,2009,Cartuxa Scala Coeli Branco 2009,white,4.3,44.9,Portugal,Alentejano,//images.vivino.com/thumbs/uEHXMPVFT1C377EVZ5uIew_pl_480x640.png
5380377,Quinta do Romeu,2016,Quinta do Romeu Reserva Branco Seco 2016,white,3.8,26.0,Portugal,Douro,//images.vivino.com/labels/cUnNygrUQOO4b0cF1sVYcw.jpg
1462507,Monte dos Cabacos,2004,Monte dos Cabacos Reserva 2004,red,4.1,28.25,Portugal,Alentejo,//images.vivino.com/thumbs/A2B6gCp2QBO-OYH3_1LGSQ_pl_480x640.png
2135463,Planura,2010,Planura Reserva 2010,red,3.6,13.19,Portugal,Alentejano,//images.vivino.com/thumbs/LuFME7dfTeyk7Fp8pofKZA_pl_480x640.png
79177,São Domingos,2008,São Domingos Lopo de Freitas Tinto 2008,red,4.0,70.63,Portugal,Bairrada,//images.vivino.com/thumbs/JKZNaAHPQLCvUSOGfzccZw_pl_480x640.png
5031843,Sagrado,2016,Sagrado VT Grande Reserva 2016,red,4.2,22.95,Portugal,Douro,//images.vivino.com/labels/EBOBxWFMQx-U7ZPfZEs6DQ.jpg
2442629,Fonte de Gonçalvinho,2010,Fonte de Gonçalvinho Tinta Roriz 2010,red,3.5,9.97,Portugal,Dão,//images.vivino.com/labels/0199hgydlsf51.jpg
5296311,Aphros,2018,Aphros Phaunus Loureiro 2018,white,4.0,24.9,Portugal,Vinho Verde,//images.vivino.com/thumbs/U9MSJuKFQmGdPWFcysFzQA_pl_480x640.png
1514702,Quinta do Gradil,2014,Quinta do Gradil Cabernet Sauvignon - Tinto Roriz 2014,red,3.4,6.69,Portugal,Lisboa,//images.vivino.com/thumbs/9NM3QBm3Sna5GQteXhlpkw_pl_480x640.png
1787936,Quinta das Bágeiras,2012,Quinta das Bágeiras Colheita Tinto 2012,red,3.3,5.95,Portugal,Bairrada,//images.vivino.com/thumbs/XPfFbJyGSqunXizJy9IRhQ_pl_480x640.png
1253874,Quinta dos Vales,2011,Quinta dos Vales Marquês dos Vales Selecta Branco 2011,white,3.3,5.3,Portugal,Algarve,//images.vivino.com/labels/9oh7l1ENTgGqRQPvAW0Y-A.jpg
1810916,Pacheca,2012,Pacheca Late Bottled Vintage Port 2012,fortified,4.2,16.75,Portugal,Porto,//images.vivino.com/thumbs/EZv-CcyeTemCulwXFFDRDA_pl_480x640.png
2379590,Fonte do Ouro,2016,Fonte do Ouro Selected Blend 2016,red,3.5,17.75,Portugal,Dão,//images.vivino.com/labels/1j4YTyTiQH-bj1BL7hGskQ.jpg
2727694,Lavradores de Feitoria,2015,Lavradores de Feitoria Cheda Reserva 2015,red,3.7,9.92,Portugal,Douro,//images.vivino.com/thumbs/CxcvZeluQfyn0yfabKkulg_pl_480x640.png
1169184,Casa Ermelinda Freitas,2017,Casa Ermelinda Freitas Trincadeira Reserva 2017,red,3.9,14.95,Portugal,Península de Setúbal,//images.vivino.com/thumbs/PSa0KT07TAmoS3AHWdsqvA_pl_480x640.png
1245309,Antonio Bernardino Paulo da Silva,1996,Antonio Bernardino Paulo da Silva Colares Chitas Tinto 1996,red,4.0,59.0,Portugal,Colares,//images.vivino.com/thumbs/wsCs2DVOQTib6zQszczuvg_pl_480x640.png
2495612,Legado,2013,Legado Douro Tinto 2013,red,4.7,199.95,Portugal,Douro,//images.vivino.com/thumbs/8dH1yISyQ1WgrlltqK_e9Q_pl_480x640.png
5971105,AdegaMãe,2018,AdegaMãe Arinto 2018,white,3.3,8.45,Portugal,Lisboa,//images.vivino.com/labels/AHLy_FzBQqWDBHA2xhGmRQ.jpg
1834185,Donnaires,2010,Donnaires Däo Reserva 2010,,3.7,16.98,Portugal,Beiras,//images.vivino.com/labels/GIOaxCyUT8-IpvdEPRxGMw.jpg
6844635,Quinta do Olival da Murta,2019,Quinta do Olival da Murta Serra Oca Moscatel Graúdo 2019,white,4.1,14.3,Portugal,Lisboa,//images.vivino.com/labels/lizii3HWR8SzioVojuLEsQ.jpg
3355340,Casa Santos Lima,2017,Casa Santos Lima Bonavita Tinto 2017,red,3.6,6.75,Portugal,Vinho de Portugal,//images.vivino.com/thumbs/7_OOX505RwiqtND_8mzHrg_pl_480x640.png
1150822,Poças,2000,Poças Vintage Port 2000,fortified,3.8,65.95,Portugal,Porto,//images.vivino.com/thumbs/GLgWICHHSZSwKK_HtVWXvg_pl_480x640.png
1189822,Barros,1979,Barros Colheita Porto 1979,fortified,4.5,66.26,Portugal,Porto,//images.vivino.com/thumbs/e3HOlT52QjW-XiG4WQy-4Q_pl_480x640.png
2669201,Herdade Penedo Gordo,2019,Herdade Penedo Gordo Tapada de Villar Vinho Verde Branco 2019,white,3.8,6.0,Portugal,Alentejo,//images.vivino.com/labels/wu1vYR2nTX240OJWvTXhKQ.jpg
1256419,Casa Agrícola Santana Ramalho (CSR),2018,Casa Agrícola Santana Ramalho (CSR) Joaquim Madeira Blanc 2018,fortified,3.8,12.8,Portugal,Alentejo,//images.vivino.com/labels/URJ0AGhISFWb2jIGlxfWVQ.jpg
4801931,Herdade do Peso,2020,Herdade do Peso Sossego Rosé 2020,rosé,3.7,4.99,Portugal,Alentejano,//images.vivino.com/thumbs/aiiJUQNoSA-uc4KU8_LpRQ_pl_480x640.png
1201755,Quinta da Romaneira,2016,Quinta da Romaneira Tinto 2016,red,4.3,23.97,Portugal,Douro,//images.vivino.com/thumbs/PtEQczFqTGSmJA6o5POaTQ_pl_480x640.png
4718654,Brejinho da Costa,2012,Brejinho da Costa Reserva Tinto 2012,red,3.9,12.4,Portugal,Península de Setúbal,//images.vivino.com/labels/eXQ4WTvlRk6T35ayWCvZeg.jpg
6202761,Art.Terra,2018,Art.Terra Amphora Branco 2018,white,3.6,11.9,Portugal,Alentejano,//images.vivino.com/thumbs/37yVVmmQQkeGLl_xjRdu1g_pl_480x640.png
1577156,Quinta das Bágeiras,2016,Quinta das Bágeiras Bruto Natural Branco 2016,sparkling,3.6,15.99,Portugal,Bairrada,//images.vivino.com/thumbs/StnkrxdURbusE0DS1zqd1A_pl_480x640.png
6760878,Lés a Lés,2016,Lés a Lés Arinto de Pedra e Cal 2016,white,4.0,14.2,Portugal,Bucelas,//images.vivino.com/labels/kAWIaZU6SgWPuW6PReFIjg.jpg
2063250,Castello d'Alba,2017,Castello d'Alba Tinto 2017,red,3.6,4.85,Portugal,Douro,//images.vivino.com/thumbs/YJEMERtzS3OY6vDy6IeFkQ_pl_480x640.png
1463733,Aphros,2010,Aphros Vinhão 2010,red,3.3,11.95,Portugal,Vinho Verde,//images.vivino.com/labels/01l2o1v0uhtpi.jpg
2140949,Lubazim,2017,Lubazim Lupucinus Reserva 2017,red,4.2,13.3,Portugal,Douro,//images.vivino.com/labels/XSlA8sGkT3qqKp7D1CLxEg.jpg
76102,Quinta dos Carvalhais,2019,Quinta dos Carvalhais Dão Duque de Viseu Branco 2019,white,3.7,4.49,Portugal,Dão,//images.vivino.com/thumbs/hpAQu_j6TOuqOCVPmxY6iw_pl_480x640.png
7397250,Quinta do Olival da Murta,2019,Quinta do Olival da Murta Serra Oca Branco 2019,white,3.8,14.5,Portugal,Lisboa,//images.vivino.com/labels/KZA1Qev9QbeiqaLhKvlrYg.jpg
6080616,Adega Mayor,2016,Adega Mayor Grande Reserva Pai Chão 2016,red,4.6,43.0,Portugal,Alentejo,//images.vivino.com/thumbs/OdoUjDcgRtqcvdZ36gNMvg_pl_480x640.png
6080616,Adega Mayor,2014,Adega Mayor Grande Reserva Pai Chão 2014,red,4.5,41.4,Portugal,Alentejo,//images.vivino.com/thumbs/OdoUjDcgRtqcvdZ36gNMvg_pl_480x640.png
4460318,Quinta Maria Izabel,2014,Quinta Maria Izabel Maria Lzabel  Tinto 2014,red,3.9,24.9,Portugal,Douro,//images.vivino.com/thumbs/KolZlZGiQoSL3W_XUgCH3A_pl_480x640.png
7620574,Quinta do Grifo (Terras do Grifo),2018,Quinta do Grifo (Terras do Grifo) Reserva Branco 2018,white,3.7,13.25,Portugal,Douro,//images.vivino.com/labels/0NS0WTd8STioh2ExqNYgYw.jpg
1294904,Ervideira,2018,Ervideira Invisível Aragonez 2018,white,4.1,13.99,Portugal,Alentejo,//images.vivino.com/thumbs/pcGuJX7IQuGhUrlcEcocyw_pl_480x640.png
1397230,Casa Agrícola HMR,2012,Casa Agrícola HMR Pousio Tinto 2012,red,3.3,30.0,Portugal,Alentejano,//images.vivino.com/thumbs/1QkYNbr7TPq57qq1TTQ1ug_pl_480x640.png
1383405,Castello d'Alba,2015,Castello d'Alba Douro Vinhas Velhas Grande Reserva 2015,red,4.0,12.99,Portugal,Douro,//images.vivino.com/thumbs/04gr8z_ATLqNmwvCwPgDBA_pl_480x640.png
1383405,Castello d'Alba,2018,Castello d'Alba Douro Vinhas Velhas Grande Reserva 2018,red,4.1,58.0,Portugal,Douro,//images.vivino.com/thumbs/04gr8z_ATLqNmwvCwPgDBA_pl_480x640.png
1383405,Castello d'Alba,2014,Castello d'Alba Douro Vinhas Velhas Grande Reserva 2014,red,4.0,13.55,Portugal,Douro,//images.vivino.com/thumbs/04gr8z_ATLqNmwvCwPgDBA_pl_480x640.png
1868301,Pingo Doce,2014,Pingo Doce Alvarinho 2014,white,3.8,28.5,Portugal,Vinho Verde,//images.vivino.com/thumbs/JhkEM-5uQ_yDQnWmZgu5Kw_pl_480x640.png
1820051,Herdade do Rocim,2016,Herdade do Rocim Vale da Mata Tinto 2016,red,3.8,9.65,Portugal,Lisboa,//images.vivino.com/thumbs/hzXdypUtQ1Snnu6yRUVuLg_pl_480x640.png
3705139,Quinta Maria Izabel,2016,Quinta Maria Izabel Maria Lzabel Branco 2016,white,4.2,15.9,Portugal,Douro,//images.vivino.com/thumbs/zVcMBcT1TIekUkxO5NpoKg_pl_480x640.png
1199441,Barão de Vilar,1997,Barão de Vilar Colheita Port 1997,fortified,4.4,26.0,Portugal,Porto,//images.vivino.com/thumbs/_2bDE-ZfQ3-9L3Q6ktiDGQ_pl_480x640.png
1184243,Oboé,2003,Oboé Grande Escolha 2003,red,3.9,55.0,Portugal,Douro,//images.vivino.com/thumbs/Yo9cuvTfSIWykoWFNtUiwg_pl_480x640.png
1713662,Teixeiró,2018,Teixeiró Branco 2018,white,3.6,8.0,Portugal,Vinho Verde,//images.vivino.com/thumbs/8AWXVvKwQAiEqvsCzlUBYA_pl_480x640.png
2230697,Adega Mayor,2017,Adega Mayor Monte Mayor Bruto 2017,sparkling,3.8,15.0,Portugal,Alentejano,//images.vivino.com/labels/n0QJUutcTJqu1OziOuqWrQ.jpg
1438794,Adega Regional de Colares,2010,Adega Regional de Colares Arenae Tinto 2010,red,3.9,20.0,Portugal,Colares,//images.vivino.com/thumbs/A6VSNlC4Tf2FrbwFIJSeLw_pl_480x640.png
1286800,Quinta Vale do Bragão,2013,Quinta Vale do Bragão Reserva 2013,red,4.1,18.0,Portugal,Douro,//images.vivino.com/labels/Lc3N7XsNTPiJ-6Qo53g5Hg.jpg
2465070,Herdade do Sobroso,2016,Herdade do Sobroso Barrique Select Tinto 2016,red,4.1,10.0,Portugal,Alentejano,//images.vivino.com/thumbs/Z_A5u9hqQP2GvWG1_AaWSw_pl_480x640.png
5210140,Amora Brava,2014,Amora Brava Indio Rei Huniverso 2014,red,3.8,25.0,Portugal,Dão,//images.vivino.com/labels/eYpCpr1oToqYpZSpmqC7Kg.jpg
5031843,Sagrado,2009,Sagrado VT Grande Reserva 2009,red,4.3,27.0,Portugal,Douro,//images.vivino.com/labels/EBOBxWFMQx-U7ZPfZEs6DQ.jpg
1758652,Paulo Laureano,2009,Paulo Laureano Vidigueira Reserve Vinea Julieta Talhão 24 Tinto 2009,red,4.3,60.0,Portugal,Vidigueira,//images.vivino.com/labels/0126o65uwbvsm.jpg
2173769,Quinta do Monte d'Oiro,2001,Quinta do Monte d'Oiro Têmpera Tinta Roriz 2001,red,4.3,33.0,Portugal,Lisboa,//images.vivino.com/thumbs/q7EX2gzBRvWIhyotxOqsgg_pl_480x640.png
1255594,Dona Berta,2008,Dona Berta Vinha Centenária Reserva Branco 2008,white,4.2,41.0,Portugal,Douro,//images.vivino.com/thumbs/0OyecPlxQ-GMRipHgty7qw_pl_480x640.png
1438794,Adega Regional de Colares,2009,Adega Regional de Colares Arenae Tinto 2009,red,3.8,21.0,Portugal,Colares,//images.vivino.com/thumbs/A6VSNlC4Tf2FrbwFIJSeLw_pl_480x640.png
1435733,Herdade da Calada,2012,Herdade da Calada Block No. 3 2012,red,4.2,36.95,Portugal,Alentejo,//images.vivino.com/thumbs/O1uInD4eRGmRcHHHIBOh-g_pl_480x640.png
1756337,Dona Berta,2012,Dona Berta Reserva Tinto Cão 2012,red,4.0,20.0,Portugal,Douro,//images.vivino.com/thumbs/WhH5BDdHRJGdnjP23DPDPw_pl_480x640.png
1253619,Terra d'Alter,2016,Terra d'Alter Telhas Tinto 2016,red,4.2,19.0,Portugal,Alentejo,//images.vivino.com/thumbs/sikKlvYRRZS6fHO_YrWv0Q_pl_480x640.png
4621696,Teixuga,2014,Teixuga Branco 2014,white,4.5,48.0,Portugal,Dão,//images.vivino.com/labels/BaqeR_1NQsCM0at92tDeTQ.jpg
1829667,Cartuxa,2011,Cartuxa Évora Espumante Bruto 2011,sparkling,4.1,23.0,Portugal,Evora,//images.vivino.com/thumbs/2dAh7f0mQwyEX7Re3rP5Wg_pl_480x640.png
3979611,Quintas de Melgaço,2015,Quintas de Melgaço QM Homenagem Reserva Alvarinho 2015,white,4.2,28.0,Portugal,Monção e Melgaço,//images.vivino.com/labels/fWW92n7hQcuQevrSFQLiiQ.jpg
4419823,Colinas de São Lourenço,2013,Colinas de São Lourenço Espumante Cuvée Brut Nature 2013,red,4.0,31.0,Portugal,Bairrada,//images.vivino.com/labels/5zwxYnRSRO63XvPl2j_nEw.jpg
1519802,Palato do Côa,2016,Palato do Côa Tinto 2016,red,4.1,9.0,Portugal,Douro,//images.vivino.com/labels/MKZKx_lERVG-rjJ9pe-dsg.jpg
1440859,Quinta Vale do Bragão,2014,Quinta Vale do Bragão Tinto 2014,red,3.6,9.0,Portugal,Douro,//images.vivino.com/thumbs/mlrRjNCIRXCOmvEvSR8ODg_pl_480x640.png
2817874,Vale dos Ares,2017,Vale dos Ares Alvarinho 2017,white,4.1,12.0,Portugal,Monção e Melgaço,//images.vivino.com/labels/7_yn8VcpQ0GYSy5ytr86Gw.jpg
1221244,Herdade Penedo Gordo,2014,Herdade Penedo Gordo Tapada de Villar Reserva 2014,red,4.1,15.2,Portugal,Alentejo,//images.vivino.com/thumbs/xb9Ih6N5Rjyi-UiFeQdoTA_pl_480x640.png
1361814,Dow's,2004,Dow's Late Bottled Vintage Port 2004,fortified,3.7,15.65,Portugal,Porto,//images.vivino.com/thumbs/6ACkfhM0Qt6X7PgbPMYprQ_pl_480x640.png
5362354,Niepoort,2017,Niepoort Olo 2017,white,4.0,16.64,Portugal,Vinho de Portugal,//images.vivino.com/thumbs/CpLL1mUHTtG22qVmf2hOqA_pl_480x640.png
91115,Quinta de Ventozelo,2000,Quinta de Ventozelo Vintage Port 2000,fortified,4.0,40.65,Portugal,Porto,//images.vivino.com/thumbs/fjuZ4B1zQSOSdJ5gPsiw4g_pl_480x640.png
1197287,Palacio da Brejoeira,2016,Palacio da Brejoeira Alvarinho Vinho Verde 2016,white,4.3,19.95,Portugal,Vinho Verde,//images.vivino.com/thumbs/rdLFWITRS8iyO_g9PZFlIg_pl_480x640.png
1595446,Quinta da Foz,2014,Quinta da Foz Grande Reserva 2014,red,3.8,11.95,Portugal,Douro,//images.vivino.com/thumbs/O7zVIIP0TEarU_MfB0whAw_pl_480x640.png
1361931,Monte Da Cal,2009,Monte Da Cal Vinha de Saturno Branco 2009,white,4.0,39.95,Portugal,Alentejano,//images.vivino.com/thumbs/0CUpAF0RT1uJ1RJZdbv2AA_pl_480x640.png
2008094,Nunes Barata,2015,Nunes Barata Reserva 2015,red,3.9,29.95,Portugal,Alentejano,//images.vivino.com/thumbs/q-GGmJjcQQyrQ2c0hS23IA_pl_480x640.png
6217102,Zimbro,2014,Zimbro 5 Marias 2014,red,4.3,18.95,Portugal,Douro,//images.vivino.com/labels/4f955_wYR42oFaEpBBE87A.jpg
1855353,Lavradores de Feitoria,2008,Lavradores de Feitoria Quinta Da Costa Das Aguaneiras 2008,red,4.1,19.9,Portugal,Douro,//images.vivino.com/thumbs/FTZi2VUYQGylgguPuZ9shA_pl_480x640.png
1424778,Passagem,2007,Passagem Reserva Red 2007,red,4.0,17.95,Portugal,Douro,//images.vivino.com/thumbs/w1d91cqhS2emfADSNeoXmg_pl_480x640.png
1163127,Quinta das Tecedeiras,2008,Quinta das Tecedeiras Flor das Tecedeiras 2008,red,3.9,12.9,Portugal,Douro,//images.vivino.com/thumbs/DlyCDsiwTOe3ahx2DgbVhA_pl_480x640.png
1295490,Quinta de S. José,2014,Quinta de S. José Reserva 2014,red,4.2,29.95,Portugal,Douro,//images.vivino.com/thumbs/fDxS0JOVS_i6gloc9OKdSQ_pl_480x640.png
76145,Vila Regia,2015,Vila Regia Douro Branco 2015,white,3.6,7.5,Portugal,Douro,//images.vivino.com/thumbs/u9UdrYMJSiiIddSV1UJr5w_pl_480x640.png
2711950,Titular,2015,Titular Jaen 2015,red,3.3,3.99,Portugal,Dão,//images.vivino.com/labels/0Edl6NbjSeaaD7C5CDFy5Q.jpg
2824000,Quinta do Covao,2015,Quinta do Covao Encruzado 2015,white,3.9,20.9,Portugal,Dão,//images.vivino.com/labels/zhwRzrpATqSPgNJWXEvlSw.jpg
2646730,Quinta de São Sebastião,2016,Quinta de São Sebastião Colheita 2016,red,3.7,10.95,Portugal,Lisboa,//images.vivino.com/labels/0qFqZbuGR9aZt8NIgB1yTw.jpg
2027650,Paulo Laureano,2012,Paulo Laureano Touriga Nacional Alentejo Selectio 2012,red,4.1,29.95,Portugal,Alentejo,//images.vivino.com/thumbs/DYAz4R0wSwactaVV3KsPsw_pl_480x640.png
1192279,Muxagat,2009,Muxagat Douro Tinto 2009,red,3.6,14.9,Portugal,Douro,//images.vivino.com/thumbs/6uv8arZATzqf_DqLSfWlDw_pl_480x640.png
2023111,2.5 Vinhos de Belmonte,2017,2.5 Vinhos de Belmonte Doispontocinco Siria 2017,white,3.7,5.95,Portugal,Beiras,//images.vivino.com/labels/tGQkPXeYRg-24PJtmYPXQg.jpg
2168321,Nunes Barata,2013,Nunes Barata Tinto 2013,red,3.5,5.95,Portugal,Alentejano,//images.vivino.com/labels/dFSsnOHfT2-ap49Qe8lsMw.jpg
6911054,Valle de Passos,2015,Valle de Passos Grande Reserva 2015,red,4.3,39.0,Portugal,Trás-os-Montes,//images.vivino.com/labels/yPS7jRwHQE-EOLC3U1or8A.jpg
3990433,Herdade do Monte Branco,2015,Herdade do Monte Branco Rafeiro Tinto 2015,red,3.6,6.5,Portugal,Alentejano,//images.vivino.com/labels/GrDqRIhlR62r68x9z3L3dQ.jpg
1948579,Bom Viver,2012,Bom Viver Tinto 2012,red,3.6,15.9,Portugal,Douro,//images.vivino.com/labels/UUaU_6tQRbCaiG3LKleLeg.jpg
7218253,Quinta do Convento,2018,Quinta do Convento Sauvignon Blanc 2018,white,3.6,7.5,Portugal,Lisboa,//images.vivino.com/labels/UNnydynmSJixt7K9Oijy8w.jpg
1397176,Quinta do Pinto,2013,Quinta do Pinto Merlot - Syrah 2013,red,3.8,12.9,Portugal,Alenquer,//images.vivino.com/thumbs/JjZyF-WISmuucoSrdu7R7w_pl_480x640.png
5365110,Quinta do Garrido,2016,Quinta do Garrido Checkmate Shiraz 2016,red,3.7,7.95,Portugal,Lisboa,//images.vivino.com/labels/teYtF1ksTgyo-88aN-LBoQ.jpg
1597379,Durham Agrellos,2009,Durham Agrellos Marka Touriga Nacional 2009,red,4.0,18.9,Portugal,Douro,//images.vivino.com/labels/Cqf4lv8xRDKNCU_bEqfEkQ.jpg
1171947,Quinta de Lourosa,2013,Quinta de Lourosa Branco 2013,white,3.5,4.95,Portugal,Vinho Verde,//images.vivino.com/thumbs/4IQ6EmFgSnuhUom8t8LDsg_pl_480x640.png
1577300,Quinta do Bucheiro,2012,Quinta do Bucheiro Ceirós Tinto 2012,red,3.2,3.95,Portugal,Douro,//images.vivino.com/labels/00y1bh9d6r0il.jpg
4161174,Quinta da Alorna,2015,Quinta da Alorna Portas do Sol Branco 2015,white,3.6,7.95,Portugal,Tejo,//images.vivino.com/labels/O88IklH3Seqb03cwah5gcw.jpg
1733592,Quinta do Valdoeiro,2011,Quinta do Valdoeiro Cabernet Sauvignon 2011,red,3.7,7.5,Portugal,Bairrada,//images.vivino.com/labels/TsO1jx2XQTGLCDNd0NiAnQ.jpg
5136865,Herdade da Rocha,2015,Herdade da Rocha Couto Saramago White 2015,white,3.8,9.95,Portugal,Alentejano,//images.vivino.com/labels/A5aHOeGDR6KDWfi-6Qq_9w.jpg
75651,Encontro,2009,Encontro Q do E Preto Branco Reserva 2009,red,3.5,10.95,Portugal,Bairrada,//images.vivino.com/thumbs/M_8Cb-07SGmtcV1aV2C-1A_pl_480x640.png
1287360,João M Barbosa,2008,João M Barbosa Lapa dos Gaivões Escolha 2008,red,3.8,14.95,Portugal,Alentejano,//images.vivino.com/labels/PHws0jjlR_aZx95pWYSUaw.jpg
1755976,Quinta dos Termos,2016,Quinta dos Termos Reserva Branco 2016,white,3.7,10.95,Portugal,Beira Interior,//images.vivino.com/labels/848cwV4jQw2iSH2dxql4jw.jpg
7201024,Quinta Mendes Pereira,2011,Quinta Mendes Pereira Reserva Touriga Nacional - Alfrocheiro 2011,red,4.1,11.95,Portugal,Dão,//images.vivino.com/labels/pRBtmz1kT6W-C5JgJv3Z_A.jpg
1444637,Durham Agrellos,2008,Durham Agrellos Marka Tinto 2008,red,3.5,21.9,Portugal,Douro,//images.vivino.com/thumbs/ysoMmjElQtKFLs3xLYEfVg_pl_480x640.png
1940544,Titular,2015,Titular Rosé 2015,rosé,3.9,6.5,Portugal,Dão,//images.vivino.com/thumbs/DxxHUCncR4uMRVvFHutz8w_pl_480x640.png
6685582,Louco,2017,Louco Branco 2017,white,3.5,5.59,Portugal,Península de Setúbal,//images.vivino.com/labels/Fsukhah8QRq6buc5yLcuFQ.jpg
6503737,Marquês de Marialva,2019,Marquês de Marialva Colheita Seleccionada Rosé Baga 2019,rosé,3.7,3.95,Portugal,Bairrada,//images.vivino.com/labels/_fa8zu-XRY2TyiBXG5EDuA.jpg
1163127,Quinta das Tecedeiras,2010,Quinta das Tecedeiras Flor das Tecedeiras 2010,red,3.7,12.9,Portugal,Douro,//images.vivino.com/thumbs/DlyCDsiwTOe3ahx2DgbVhA_pl_480x640.png
3818874,Fitapreta,2018,Fitapreta Baga ao Sol Unoaked 2018,red,4.0,19.95,Portugal,Alentejano,//images.vivino.com/thumbs/3GVk0MtGRsa1Nj_33HvZWA_pl_480x640.png
